CUT,cod_candidato,nombre_candidato,partido,pacto,votos
9205,66022056,LAUTARO GUANCA VALLEJOS,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",26.0
9205,66022057,JUAN PABLO JARAMILLO GONZALEZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",24.0
9205,66022058,ANDREA PARRA SAUTEREL,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,314.0
9205,66022059,PATRICIO POZA BARRERA,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,108.0
9205,66022060,LUIS PENCHULEO MORALES,FRENTE AMPLIO,UNIDAD POR CHILE,801.0
9205,66022061,MANUELA ROYO LETELIER,FRENTE AMPLIO,UNIDAD POR CHILE,191.0
9205,66022062,XIMENA SEPULVEDA VARAS,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,46.0
9205,66022063,MARCELA ROA SUAZO,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,65.0
9205,66022064,JAVIERA FRANCISCA VICTORIA IBARRA LARENAS,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,41.0
9205,66022065,LLERY YANIRA CARRASCO ESPINOZA,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,38.0
9205,66022066,EDITH ELENA PALMA MENDEZ,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,20.0
9205,66022067,DANIELA NATALY GONZALEZ FARIÑA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,158.0
9205,66022068,GUIDO ANTONIO DIAZ VERGARA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,74.0
9205,66022069,ALEXIS OJEDA ALTAMIRANO,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,81.0
9205,66022070,PATRICIA DEL CARMEN MUÑOZ BELTRAN,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,136.0
9205,66022071,RAMIRO ADRIAN RODRIGUEZ MAUREIRA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,27.0
9205,66022072,JUAN CARLOS BELTRAN SILVA,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,1834.0
9205,66022073,EDUARDO CRETTON REBOLLEDO,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,800.0
9205,66022074,VICTOR MANOLI NAZAL,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,39.0
9205,66022075,JORGE SAFFIRIO ESPINOZA,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,235.0
9205,66022076,GLORIA NAVEILLAN ARRIAGADA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,373.0
9205,66022077,VICTOR BADILLA URRA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,111.0
9205,66022078,ROBERTO QUINTANA BURGOS,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,282.0
9205,66022079,FELIPE MARTINEZ REYES,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,195.0
9205,66022080,DEBORAH NEGRETE PLAZA,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,131.0
9206,66022051,VALENTINA SAEZ CASANOVA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,62.0
9206,66022052,RAUL HUILCAL BARRIA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,27.0
9206,66022053,WANGLEN MILA HUENUMILLA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,38.0
9206,66022054,EDUARDO CUELLAR FERREIRA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,33.0
9206,66022055,EMILIA COÑUMIL QUIÑIMIL,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",126.0
9206,66022056,LAUTARO GUANCA VALLEJOS,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",17.0
9206,66022057,JUAN PABLO JARAMILLO GONZALEZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",44.0
9206,66022058,ANDREA PARRA SAUTEREL,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,497.0
9206,66022059,PATRICIO POZA BARRERA,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,89.0
9206,66022060,LUIS PENCHULEO MORALES,FRENTE AMPLIO,UNIDAD POR CHILE,104.0
9206,66022061,MANUELA ROYO LETELIER,FRENTE AMPLIO,UNIDAD POR CHILE,57.0
9206,66022062,XIMENA SEPULVEDA VARAS,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,33.0
9206,66022063,MARCELA ROA SUAZO,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,59.0
9206,66022064,JAVIERA FRANCISCA VICTORIA IBARRA LARENAS,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,52.0
9206,66022065,LLERY YANIRA CARRASCO ESPINOZA,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,52.0
9206,66022066,EDITH ELENA PALMA MENDEZ,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,15.0
9206,66022067,DANIELA NATALY GONZALEZ FARIÑA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,162.0
9206,66022068,GUIDO ANTONIO DIAZ VERGARA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,74.0
9206,66022069,ALEXIS OJEDA ALTAMIRANO,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,69.0
9206,66022070,PATRICIA DEL CARMEN MUÑOZ BELTRAN,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,62.0
9206,66022071,RAMIRO ADRIAN RODRIGUEZ MAUREIRA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,36.0
9206,66022072,JUAN CARLOS BELTRAN SILVA,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,258.0
9206,66022073,EDUARDO CRETTON REBOLLEDO,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,751.0
9206,66022074,VICTOR MANOLI NAZAL,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,221.0
9206,66022075,JORGE SAFFIRIO ESPINOZA,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,394.0
9206,66022076,GLORIA NAVEILLAN ARRIAGADA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,574.0
9206,66022077,VICTOR BADILLA URRA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,862.0
9206,66022078,ROBERTO QUINTANA BURGOS,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,59.0
9206,66022079,FELIPE MARTINEZ REYES,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,179.0
9206,66022080,DEBORAH NEGRETE PLAZA,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,78.0
9207,66022051,VALENTINA SAEZ CASANOVA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,82.0
9207,66022052,RAUL HUILCAL BARRIA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,33.0
9207,66022053,WANGLEN MILA HUENUMILLA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,78.0
9207,66022054,EDUARDO CUELLAR FERREIRA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,45.0
9207,66022055,EMILIA COÑUMIL QUIÑIMIL,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",140.0
9207,66022056,LAUTARO GUANCA VALLEJOS,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",20.0
9207,66022057,JUAN PABLO JARAMILLO GONZALEZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",45.0
9207,66022058,ANDREA PARRA SAUTEREL,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,412.0
9207,66022059,PATRICIO POZA BARRERA,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,252.0
9207,66022060,LUIS PENCHULEO MORALES,FRENTE AMPLIO,UNIDAD POR CHILE,358.0
9207,66022061,MANUELA ROYO LETELIER,FRENTE AMPLIO,UNIDAD POR CHILE,52.0
9207,66022062,XIMENA SEPULVEDA VARAS,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,54.0
9207,66022063,MARCELA ROA SUAZO,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,97.0
9207,66022064,JAVIERA FRANCISCA VICTORIA IBARRA LARENAS,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,77.0
9207,66022065,LLERY YANIRA CARRASCO ESPINOZA,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,57.0
9207,66022066,EDITH ELENA PALMA MENDEZ,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,28.0
9207,66022067,DANIELA NATALY GONZALEZ FARIÑA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,180.0
9207,66022068,GUIDO ANTONIO DIAZ VERGARA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,96.0
9207,66022069,ALEXIS OJEDA ALTAMIRANO,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,75.0
9207,66022070,PATRICIA DEL CARMEN MUÑOZ BELTRAN,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,52.0
9207,66022071,RAMIRO ADRIAN RODRIGUEZ MAUREIRA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,32.0
9207,66022072,JUAN CARLOS BELTRAN SILVA,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,606.0
9207,66022073,EDUARDO CRETTON REBOLLEDO,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,1223.0
9207,66022074,VICTOR MANOLI NAZAL,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,85.0
9207,66022075,JORGE SAFFIRIO ESPINOZA,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,491.0
9207,66022076,GLORIA NAVEILLAN ARRIAGADA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,835.0
9207,66022077,VICTOR BADILLA URRA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,139.0
9207,66022078,ROBERTO QUINTANA BURGOS,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,84.0
9207,66022079,FELIPE MARTINEZ REYES,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,130.0
9207,66022080,DEBORAH NEGRETE PLAZA,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,88.0
9208,66022051,VALENTINA SAEZ CASANOVA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,118.0
9208,66022052,RAUL HUILCAL BARRIA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,40.0
9208,66022053,WANGLEN MILA HUENUMILLA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,76.0
9208,66022054,EDUARDO CUELLAR FERREIRA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,50.0
9208,66022055,EMILIA COÑUMIL QUIÑIMIL,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",221.0
9208,66022056,LAUTARO GUANCA VALLEJOS,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",41.0
9208,66022057,JUAN PABLO JARAMILLO GONZALEZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",64.0
9208,66022058,ANDREA PARRA SAUTEREL,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,575.0
9208,66022059,PATRICIO POZA BARRERA,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,124.0
9208,66022060,LUIS PENCHULEO MORALES,FRENTE AMPLIO,UNIDAD POR CHILE,431.0
9208,66022061,MANUELA ROYO LETELIER,FRENTE AMPLIO,UNIDAD POR CHILE,104.0
9208,66022062,XIMENA SEPULVEDA VARAS,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,121.0
9208,66022063,MARCELA ROA SUAZO,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,115.0
9208,66022064,JAVIERA FRANCISCA VICTORIA IBARRA LARENAS,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,83.0
9208,66022065,LLERY YANIRA CARRASCO ESPINOZA,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,50.0
9208,66022066,EDITH ELENA PALMA MENDEZ,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,19.0
9208,66022067,DANIELA NATALY GONZALEZ FARIÑA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,247.0
9208,66022068,GUIDO ANTONIO DIAZ VERGARA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,138.0
9208,66022069,ALEXIS OJEDA ALTAMIRANO,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,115.0
9208,66022070,PATRICIA DEL CARMEN MUÑOZ BELTRAN,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,85.0
9208,66022071,RAMIRO ADRIAN RODRIGUEZ MAUREIRA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,62.0
9208,66022072,JUAN CARLOS BELTRAN SILVA,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,1453.0
9208,66022073,EDUARDO CRETTON REBOLLEDO,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,1076.0
9208,66022074,VICTOR MANOLI NAZAL,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,131.0
9208,66022075,JORGE SAFFIRIO ESPINOZA,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,1075.0
9208,66022076,GLORIA NAVEILLAN ARRIAGADA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,580.0
9208,66022077,VICTOR BADILLA URRA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,212.0
9208,66022078,ROBERTO QUINTANA BURGOS,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,153.0
9208,66022079,FELIPE MARTINEZ REYES,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,416.0
9208,66022080,DEBORAH NEGRETE PLAZA,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,162.0
9209,66022051,VALENTINA SAEZ CASANOVA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,154.0
9209,66022052,RAUL HUILCAL BARRIA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,72.0
9209,66022053,WANGLEN MILA HUENUMILLA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,71.0
9209,66022054,EDUARDO CUELLAR FERREIRA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,59.0
9209,66022055,EMILIA COÑUMIL QUIÑIMIL,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",122.0
9209,66022056,LAUTARO GUANCA VALLEJOS,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",28.0
9209,66022057,JUAN PABLO JARAMILLO GONZALEZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",56.0
9209,66022058,ANDREA PARRA SAUTEREL,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,651.0
9209,66022059,PATRICIO POZA BARRERA,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,193.0
9209,66022060,LUIS PENCHULEO MORALES,FRENTE AMPLIO,UNIDAD POR CHILE,176.0
9209,66022061,MANUELA ROYO LETELIER,FRENTE AMPLIO,UNIDAD POR CHILE,112.0
9209,66022062,XIMENA SEPULVEDA VARAS,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,60.0
9209,66022063,MARCELA ROA SUAZO,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,124.0
9209,66022064,JAVIERA FRANCISCA VICTORIA IBARRA LARENAS,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,92.0
9209,66022065,LLERY YANIRA CARRASCO ESPINOZA,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,58.0
9209,66022066,EDITH ELENA PALMA MENDEZ,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,38.0
9209,66022067,DANIELA NATALY GONZALEZ FARIÑA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,427.0
9209,66022068,GUIDO ANTONIO DIAZ VERGARA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,280.0
9209,66022069,ALEXIS OJEDA ALTAMIRANO,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,180.0
9209,66022070,PATRICIA DEL CARMEN MUÑOZ BELTRAN,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,118.0
9209,66022071,RAMIRO ADRIAN RODRIGUEZ MAUREIRA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,58.0
9209,66022072,JUAN CARLOS BELTRAN SILVA,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,388.0
9209,66022073,EDUARDO CRETTON REBOLLEDO,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,807.0
9209,66022074,VICTOR MANOLI NAZAL,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,358.0
9209,66022075,JORGE SAFFIRIO ESPINOZA,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,206.0
9209,66022076,GLORIA NAVEILLAN ARRIAGADA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,585.0
9209,66022077,VICTOR BADILLA URRA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,408.0
9209,66022078,ROBERTO QUINTANA BURGOS,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,121.0
9209,66022079,FELIPE MARTINEZ REYES,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,454.0
9209,66022080,DEBORAH NEGRETE PLAZA,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,230.0
9210,66022051,VALENTINA SAEZ CASANOVA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,172.0
9210,66022052,RAUL HUILCAL BARRIA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,77.0
9210,66022053,WANGLEN MILA HUENUMILLA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,160.0
9210,66022054,EDUARDO CUELLAR FERREIRA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,63.0
9210,66022055,EMILIA COÑUMIL QUIÑIMIL,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",283.0
9210,66022056,LAUTARO GUANCA VALLEJOS,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",49.0
9210,66022057,JUAN PABLO JARAMILLO GONZALEZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",85.0
9210,66022058,ANDREA PARRA SAUTEREL,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,1195.0
9210,66022059,PATRICIO POZA BARRERA,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,487.0
9210,66022060,LUIS PENCHULEO MORALES,FRENTE AMPLIO,UNIDAD POR CHILE,496.0
9210,66022061,MANUELA ROYO LETELIER,FRENTE AMPLIO,UNIDAD POR CHILE,190.0
9210,66022062,XIMENA SEPULVEDA VARAS,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,82.0
9210,66022063,MARCELA ROA SUAZO,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,183.0
9210,66022064,JAVIERA FRANCISCA VICTORIA IBARRA LARENAS,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,134.0
9210,66022065,LLERY YANIRA CARRASCO ESPINOZA,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,89.0
9210,66022066,EDITH ELENA PALMA MENDEZ,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,61.0
9210,66022067,DANIELA NATALY GONZALEZ FARIÑA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,344.0
9210,66022068,GUIDO ANTONIO DIAZ VERGARA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,149.0
9210,66022069,ALEXIS OJEDA ALTAMIRANO,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,176.0
9210,66022070,PATRICIA DEL CARMEN MUÑOZ BELTRAN,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,134.0
9210,66022071,RAMIRO ADRIAN RODRIGUEZ MAUREIRA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,50.0
9210,66022072,JUAN CARLOS BELTRAN SILVA,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,1055.0
9210,66022073,EDUARDO CRETTON REBOLLEDO,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,1890.0
9210,66022074,VICTOR MANOLI NAZAL,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,104.0
9210,66022075,JORGE SAFFIRIO ESPINOZA,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,773.0
9210,66022076,GLORIA NAVEILLAN ARRIAGADA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,2615.0
9210,66022077,VICTOR BADILLA URRA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,162.0
9210,66022078,ROBERTO QUINTANA BURGOS,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,185.0
9210,66022079,FELIPE MARTINEZ REYES,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,205.0
9210,66022080,DEBORAH NEGRETE PLAZA,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,116.0
9211,66022051,VALENTINA SAEZ CASANOVA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,192.0
9211,66022052,RAUL HUILCAL BARRIA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,85.0
9211,66022053,WANGLEN MILA HUENUMILLA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,145.0
9211,66022054,EDUARDO CUELLAR FERREIRA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,73.0
9211,66022055,EMILIA COÑUMIL QUIÑIMIL,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",449.0
9211,66022056,LAUTARO GUANCA VALLEJOS,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",96.0
9211,66022057,JUAN PABLO JARAMILLO GONZALEZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",230.0
9211,66022058,ANDREA PARRA SAUTEREL,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,716.0
9211,66022059,PATRICIO POZA BARRERA,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,1244.0
9211,66022060,LUIS PENCHULEO MORALES,FRENTE AMPLIO,UNIDAD POR CHILE,484.0
9211,66022061,MANUELA ROYO LETELIER,FRENTE AMPLIO,UNIDAD POR CHILE,422.0
9211,66022062,XIMENA SEPULVEDA VARAS,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,152.0
9211,66022063,MARCELA ROA SUAZO,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,172.0
9211,66022064,JAVIERA FRANCISCA VICTORIA IBARRA LARENAS,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,146.0
9211,66022065,LLERY YANIRA CARRASCO ESPINOZA,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,98.0
9211,66022066,EDITH ELENA PALMA MENDEZ,MOVIMIENTO AMARILLOS POR CHILE,MOVIMIENTO AMARILLOS POR CHILE,76.0
9211,66022067,DANIELA NATALY GONZALEZ FARIÑA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,511.0
9211,66022068,GUIDO ANTONIO DIAZ VERGARA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,242.0
9211,66022069,ALEXIS OJEDA ALTAMIRANO,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,291.0
9211,66022070,PATRICIA DEL CARMEN MUÑOZ BELTRAN,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,194.0
9211,66022071,RAMIRO ADRIAN RODRIGUEZ MAUREIRA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,91.0
9211,66022072,JUAN CARLOS BELTRAN SILVA,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,2663.0
9211,66022073,EDUARDO CRETTON REBOLLEDO,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,5969.0
9211,66022074,VICTOR MANOLI NAZAL,EVOLUCION POLITICA,CHILE GRANDE Y UNIDO,137.0
9211,66022075,JORGE SAFFIRIO ESPINOZA,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,4293.0
9211,66022076,GLORIA NAVEILLAN ARRIAGADA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,1733.0
9211,66022077,VICTOR BADILLA URRA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,370.0
9211,66022078,ROBERTO QUINTANA BURGOS,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,330.0
9211,66022079,FELIPE MARTINEZ REYES,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,632.0
9211,66022080,DEBORAH NEGRETE PLAZA,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,332.0
9101,66023051,JESSICA MENDEZ CANAVES,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,1446.0
9101,66023052,IVAN GORKY ROJAS VILLAGRA,PARTIDO ECOLOGISTA VERDE,PARTIDO ECOLOGISTA VERDE,514.0
